5.12234,359.932,474.004,177.102,-7.51922,-81.9318
5.10565,359.932,473.964,177.431,-7.08057,-82.1148
5.08896,359.932,473.925,177.431,-7.08057,-82.1148
5.07415,359.935,473.874,177.598,-6.84051,-82.2103
5.05966,359.944,473.808,177.926,-6.35171,-82.4168
5.04696,359.957,473.735,178.253,-5.84419,-82.6354
5.03425,359.97,473.662,178.253,-5.84419,-82.6354
5.02222,359.989,473.582,178.419,-5.57477,-82.7509
5.01175,360.012,473.498,178.754,-5.00966,-82.9834
5.00073,360.034,473.416,178.924,-4.7157,-83.1091
4.99373,360.056,473.332,179.283,-4.10861,-83.3591
4.98674,360.079,473.248,179.283,-4.10861,-83.3591
4.98149,360.099,473.179,179.633,-3.47108,-83.6128
4.9768,360.118,473.115,179.805,-3.13297,-83.7386
4.97144,360.135,473.052,-179.858,-2.40721,-83.9886
4.96608,360.152,472.99,-179.858,-2.40721,-83.9886
4.95964,360.168,472.926,-179.692,-2.04049,-84.1128
4.95731,360.181,472.871,-179.374,-1.33509,-84.3682
4.95554,360.194,472.818,-179.099,-0.661125,-84.6094
4.95408,360.208,472.759,-178.982,-0.334013,-84.7254
4.95262,360.222,472.701,-178.982,-0.334013,-84.7254
4.94656,360.241,472.632,-178.791,0.31265,-84.9329
4.93745,360.265,472.561,-178.714,0.632385,-85.0346
4.92451,360.294,472.5,-178.582,1.27453,-85.2175
4.91157,360.324,472.439,-178.582,1.27453,-85.2175
4.88967,360.359,472.372,-178.476,1.92337,-85.4089
4.86332,360.397,472.305,-178.43,2.25303,-85.499
4.83385,360.44,472.241,-178.352,2.94726,-85.6792
4.80027,360.491,472.18,-178.319,3.30953,-85.7693
4.76669,360.541,472.119,-178.319,3.30953,-85.7693
4.72002,360.603,472.062,-178.245,4.09462,-85.9494
4.66645,360.672,472.016,-178.194,4.94384,-86.1124
4.60558,360.747,471.979,-178.177,5.37646,-86.1952
4.54609,360.825,471.936,-178.147,6.25573,-86.3457
4.48661,360.903,471.893,-178.147,6.25573,-86.3457
4.43027,360.977,471.84,-178.134,6.71016,-86.4141
4.37306,361.041,471.776,-178.13,7.61773,-86.5401
4.325,361.1,471.713,-178.126,8.52386,-86.6323
4.27693,361.16,471.651,-178.126,8.52386,-86.6323
4.2351,361.214,471.582,-178.133,8.99447,-86.6541
4.19669,361.272,471.49,-178.181,9.95582,-86.6571
4.1577,361.336,471.391,-178.21,10.4272,-86.6584
4.11407,361.404,471.289,-178.276,11.3288,-86.6516
4.07044,361.472,471.186,-178.276,11.3288,-86.6516
4.0359,361.535,471.082,-178.356,12.1526,-86.638
4.00501,361.594,470.971,-178.404,12.5393,-86.6232
3.9785,361.649,470.85,-178.528,13.27,-86.5718
3.952,361.703,470.728,-178.528,13.27,-86.5718
3.92492,361.762,470.605,-178.594,13.617,-86.5456
3.89857,361.829,470.48,-178.76,14.3147,-86.4747
3.87155,361.913,470.348,-178.962,15.0347,-86.357
3.84403,362.009,470.215,-179.075,15.4213,-86.2713
3.81652,362.104,470.081,-179.075,15.4213,-86.2713
3.77927,362.217,469.939,-179.32,16.2649,-86.0726
3.74173,362.342,469.792,-179.46,16.7174,-85.9613
3.70418,362.467,469.643,-179.778,17.6478,-85.7189
3.66663,362.591,469.493,-179.778,17.6478,-85.7189
3.63175,362.697,469.334,179.836,18.5805,-85.428
